Tiers_Key_Payeur;salaire;Age;Frequence_Paiements;Total_des_cheques;Montant_moy_par_opperation;Ecart_Type_Cheques;Nombres_cheques_par_client;code_postal;Code_Agence;Tranche_Age;Tranche_Salaire;Civilite;Sexe;Statut_Civil;Segment;Situation_Contractuelle;ville;Agence;Stabilite_Client;Classe_Client;Saison_Operation;Montant_moyen_par_cheque;Ratio_cheques_salaire;segment_carte_credit
2539688;1919.991;31;1;1530.0;1530.0;0.0;10;1002;35;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;153.0;0.796878735369072;Clients à Haut Potentiel
2548335;1939.535;56;1;1500.0;1500.0;0.0;3;1002;35;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;ÃtÃ©;500.0;0.7733812485982464;Clients à Haut Potentiel
2548755;500.0;41;2;3334.864;1667.432;170.91619429416278;7;1000;0;Tranche 36 - 50;Tranche 0 - 700;Mr;Male;Single;Professional;Sans activitÃÂ© salariale;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Printemps;476.40914285714285;3.334864;Clients à Haut Potentiel
2549048;2786.659;51;2;753.9;376.95;7.990306627407995;6;1002;35;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Printemps;125.65;0.1352695109089415;Clients à Haut Potentiel
2549709;2191.532;56;2;3800.0;1900.0;141.4213562373095;15;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;253.33333333333331;0.866973423157864;Clients à Haut Potentiel
2550811;1100.0;32;1;2800.0;2800.0;0.0;7;1002;35;Tranche 26 - 35;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Hiver;400.0;2.5454545454545454;Clients à Haut Potentiel
2552652;811.583;51;6;6406.0;1067.6666666666667;325.94416699796915;22;1002;59;Tranche 51 - 60;Tranche 700 - 1000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Instable;Client rÃ©gulier;Hiver;291.1818181818182;1.3155360162382244;Clients à Haut Potentiel
2553377;2480.573;36;1;921.0;921.0;0.0;3;1002;59;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Hiver;307.0;0.3712851828992737;Clients à Haut Potentiel
2553507;2251.815;37;1;2500.0;2500.0;0.0;4;1002;125;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Automne;625.0;1.1102155372444007;Clients à Haut Potentiel
2553694;4216.8;39;3;13065.0;4355.0;438.2012475259892;22;1002;108;Tranche 36 - 50;Tranche Sup 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;593.8636363636364;1.0327736672358183;Clients à Haut Potentiel
2556701;887.902;30;1;1075.0;1075.0;0.0;5;1002;35;Tranche 26 - 35;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Hiver;215.0;1.2107192009929022;Clients à Haut Potentiel
2556917;1000.0;44;2;3800.0;1900.0;424.2640687119285;7;1002;35;Tranche 36 - 50;Tranche 700 - 1000;Mr;Male;Married;Particulier;Actif en CDD;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client Ã  potentiel;Printemps;542.8571428571429;1.9;Clients à Haut Potentiel
2559039;1233.061;56;3;2387.32;795.7733333333332;95.75567676818608;12;1002;35;Tranche 51 - 60;Tranche 1000 - 1500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;198.9433333333333;0.6453641249973304;Clients à Haut Potentiel
2559360;2521.872;66;4;10560.0;2640.0;796.7642896950975;15;1002;62;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client Ã  potentiel;Automne;704.0;1.046841394012067;Clients à Haut Potentiel
2559608;931.588;30;2;1950.0;975.0;17.67766952966369;9;1002;35;Tranche 26 - 35;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;216.66666666666663;1.0465999991412511;Clients à Haut Potentiel
2559622;2077.678;44;6;28500.0;4750.0;612.3724356957945;22;1006;34;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Married;Professional;Entrepreneur;TUNIS BAB SOUIKA;KORBA;Instable;Client rÃ©gulier;Automne;1295.4545454545455;2.286206043477382;Clients à Haut Potentiel
2561529;1939.535;56;1;1072.797;1072.797;0.0;3;1002;35;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Hiver;357.599;0.5531207222349687;Clients à Haut Potentiel
2568822;2348.113;43;9;19631.387;2181.2652222222223;524.9927752450768;33;1002;62;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Professional;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client rÃ©gulier;Hiver;594.8905151515152;0.928943889081242;Clients à Haut Potentiel
2570436;2691.337;56;3;10933.0;3644.3333333333335;672.537235648208;16;1002;35;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client Ã  potentiel;Automne;683.3125;1.354097734075418;Clients à Haut Potentiel
2573666;1775.902;43;1;825.0;825.0;0.0;5;1000;1;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Hiver;165.0;0.4645526611265712;Clients à Haut Potentiel
2574039;2480.573;56;3;4600.0;1533.3333333333333;173.20508075688772;11;1008;36;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDD;TUNIS BAB MENARA;MEDINA TUNIS;Instable;Client Ã  potentiel;Printemps;418.1818181818182;0.6181367503932895;Clients à Haut Potentiel
2575355;3000.0;47;2;3900.0;1950.0;70.71067811865476;7;1000;43;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;PL.VICTOIRE TUNIS;Stable;Client Ã  potentiel;Hiver;557.1428571428571;0.65;Clients à Haut Potentiel
2576680;2077.678;49;3;2206.0;735.3333333333334;73.08214556237385;15;1000;43;Tranche 36 - 50;Tranche 2000 - 3500;Mrs;Female;Non specifie;Particulier;Entrepreneur;TUNIS RP;PL.VICTOIRE TUNIS;Stable;Client faible;ÃtÃ©;147.06666666666666;0.3539207390814811;Clients à Haut Potentiel
2577909;4423.484;56;1;403.44;403.44;0.0;3;1002;59;Tranche 51 - 60;Tranche Sup 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Printemps;134.48;0.0912041277870565;Clients à Haut Potentiel
2582593;1641.428;35;3;2723.0;907.6666666666666;233.40165666364356;18;1002;59;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Instable;Client faible;Automne;151.27777777777777;0.5529737927381929;Clients à Haut Potentiel
2589822;603.478;39;1;1700.0;1700.0;0.0;10;1002;62;Tranche 36 - 50;Tranche 0 - 700;Mrs;Female;Married;Particulier;Demandeur d'emploi;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;ÃtÃ©;170.0;2.817004099569496;Clients à Haut Potentiel
2593160;2418.054;30;1;960.6;960.6;0.0;3;1002;108;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;ÃtÃ©;320.2;0.397261599616882;Clients à Haut Potentiel
2595966;3836.776;56;2;5882.25;2941.125;81.4940565317496;18;1000;1;Tranche 51 - 60;Tranche Sup 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Hiver;326.7916666666667;0.7665615610606406;Clients à Haut Potentiel
2596935;2244.18;50;1;1050.0;1050.0;0.0;3;1000;134;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Printemps;350.0;0.4678769082693902;Clients à Haut Potentiel
2598453;1939.535;56;1;2414.424;2414.424;0.0;3;1002;35;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Printemps;804.808;1.2448468318437151;Clients à Haut Potentiel
2600752;606.667;38;1;1284.0;1284.0;0.0;6;1002;59;Tranche 36 - 50;Tranche 0 - 700;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Hiver;214.0;2.1164823535811244;Clients à Haut Potentiel
2604302;704.861;33;2;1980.0;990.0;98.99494936611666;16;1001;116;Tranche 26 - 35;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;Automne;123.75;1.4045322411085306;Clients à Haut Potentiel
2608302;930.269;34;3;3974.0;1324.6666666666667;76.02850342689466;16;1002;62;Tranche 26 - 35;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client Ã  potentiel;Hiver;248.375;1.4239608829990755;Clients à Haut Potentiel
2612020;882.027;73;2;2831.52;1415.76;0.0;17;1000;1;Tranche sup 60;Tranche 700 - 1000;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Automne;166.56;1.6051209316721595;Clients à Haut Potentiel
2615446;2480.573;25;6;8137.575;1356.2625;319.213555229985;23;1000;134;Tranche inf 26;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDD;TUNIS RP;AGENCE MOKTHAR ATTIA;Instable;Client rÃ©gulier;Automne;353.80760869565216;0.5467537137588775;Clients à Haut Potentiel
2616906;1140.57;44;4;2652.159;663.0397499999999;92.10239698835204;23;1000;0;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;115.3112608695652;0.5813231542123675;Clients à Haut Potentiel
2623138;1654.545;33;2;4080.0;2040.0;342.94678887547553;7;1002;35;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client Ã  potentiel;Printemps;582.8571428571429;1.2329673716943328;Clients à Haut Potentiel
2631241;3791.308;56;1;4000.0;4000.0;0.0;4;1008;36;Tranche 51 - 60;Tranche Sup 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client Ã  potentiel;Automne;1000.0;1.0550448552320202;Clients à Haut Potentiel
2639277;2234.52;45;2;3900.0;1950.0;98.99494936611666;8;1002;108;Tranche 36 - 50;Tranche 2000 - 3500;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client Ã  potentiel;Automne;487.5;0.8726706406745073;Clients à Haut Potentiel
2639665;2654.576;59;1;20000.0;20000.0;0.0;4;2035;107;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client Ã  potentiel;Hiver;5000.0;7.534159880900001;Clients à Haut Potentiel
2640104;3416.903;56;2;1320.0;660.0;63.63961030678928;7;1000;0;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;188.57142857142856;0.1931573708706393;Clients à Haut Potentiel
2640716;1824.981;48;1;3240.0;3240.0;0.0;6;1002;35;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client Ã  potentiel;Printemps;540.0;1.7753609489633042;Clients à Haut Potentiel
2644541;1939.535;56;2;3750.0;1875.0;176.7766952966369;6;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;625.0;0.966726560747808;Clients à Haut Potentiel
2644790;510.0;31;19;26244.835;1381.3071052631578;112.81193229786368;104;1002;62;Tranche 26 - 35;Tranche 0 - 700;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client VIP;ÃtÃ©;252.3541826923077;2.7084453044375643;Clients à Haut Potentiel
2645593;1500.0;49;17;57646.555;3390.973823529412;297.13507725806187;90;1002;35;Tranche 36 - 50;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client VIP;Printemps;640.5172777777777;2.2606492156862745;Clients à Haut Potentiel
2646948;2077.678;36;1;4250.0;4250.0;0.0;5;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Entrepreneur;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client Ã  potentiel;Automne;850.0;2.045552775742921;Clients à Haut Potentiel
2647490;2234.52;44;2;762.0;381.0;37.476659402887016;9;1000;0;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;84.66666666666667;0.1705064174856345;Clients à Haut Potentiel
2647806;1119.948;78;1;3200.0;3200.0;0.0;4;1002;62;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client Ã  potentiel;Hiver;800.0;2.8572755163632597;Clients à Haut Potentiel
2650144;2733.514;58;1;3686.4;3686.4;0.0;12;1001;116;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Particulier;Actif en CDI;TUNIS REPUBLIQUE;AFRICA;Stable;Client Ã  potentiel;Hiver;307.2;1.34859378806913;Clients à Haut Potentiel
2650979;576.988;32;2;2420.46;1210.23;0.0;17;1001;116;Tranche 26 - 35;Tranche 0 - 700;Ms;Female;Single;Particulier;Actif en CDI;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;Hiver;142.38;2.097495961787766;Clients à Haut Potentiel
2651482;1493.357;67;1;30000.0;30000.0;0.0;3;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client Ã  potentiel;Hiver;10000.0;20.08896734002653;Clients à Haut Potentiel
2652208;2234.52;57;1;387.275;387.275;0.0;5;2035;107;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;ÃtÃ©;77.455;0.1733146268549845;Clients à Haut Potentiel
2652730;3021.217;64;1;1950.0;1950.0;0.0;13;2035;107;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Non specifie;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;150.0;0.6454352666491682;Clients à Haut Potentiel
2656325;896.579;43;1;720.0;720.0;0.0;3;1002;35;Tranche 36 - 50;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;240.0;0.8030524917491934;Clients à Haut Potentiel
2661676;2234.52;41;1;1050.0;1050.0;0.0;3;1000;1;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;Printemps;350.0;0.4698995757478116;Clients à Haut Potentiel
2664594;2234.52;48;1;600.0;600.0;0.0;4;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Printemps;150.0;0.2685140432844637;Clients à Haut Potentiel
2666207;2234.52;50;1;722.75;722.75;0.0;5;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Printemps;144.55;0.3234475413064103;Clients à Haut Potentiel
2667099;2234.52;45;2;6970.0;3485.0;14.142135623730953;15;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client Ã  potentiel;Hiver;464.6666666666667;1.5596190680772604;Clients à Haut Potentiel
2669164;2299.449;46;2;536.0160000000001;268.00800000000004;7.250672934286862;9;1002;59;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;Hiver;59.55733333333334;0.116553139469499;Clients à Haut Potentiel
2670843;3202.5;35;12;14804.0;1233.6666666666667;273.7020056170357;47;1002;125;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Instable;Client VIP;Automne;314.97872340425533;0.3852198803018475;Clients à Haut Potentiel
2672332;1400.0;30;1;1050.0;1050.0;0.0;3;1002;35;Tranche 26 - 35;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;ÃtÃ©;350.0;0.75;Clients à Haut Potentiel
2672852;2048.254;37;3;2610.0;870.0;192.8730152198591;11;1002;35;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Instable;Client faible;Automne;237.27272727272728;0.4247520082958461;Clients à Haut Potentiel
2673552;2101.849;56;2;1260.0;630.0;0.0;7;1002;62;Tranche 51 - 60;Tranche 2000 - 3500;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Hiver;180.0;0.2997360895097602;Clients à Haut Potentiel
2674678;2077.678;78;2;39600.0;19800.0;0.0;18;1002;59;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Professional;Entrepreneur;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client Ã  potentiel;Hiver;2200.0;9.529869402284666;Clients à Haut Potentiel
2674768;1740.69;34;2;2203.998;1101.999;128.9289007340868;10;1000;0;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client faible;Hiver;220.3998;0.6330817089774744;Clients à Haut Potentiel
2679642;1073.496;52;4;3370.0;842.5;62.63319141371184;15;1002;108;Tranche 51 - 60;Tranche 1000 - 1500;Mrs;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client Ã  potentiel;Automne;224.66666666666663;0.7848189466937929;Clients à Haut Potentiel
2679973;1141.524;37;2;1100.0;550.0;14.142135623730953;10;1006;34;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BAB SOUIKA;KORBA;Stable;Client faible;Automne;110.0;0.4818120337373546;Clients à Haut Potentiel
2680374;2077.678;32;2;35450.1;17725.05;833.0424989158718;15;1002;62;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Professional;Entrepreneur;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client Ã  potentiel;Automne;2363.34;8.531182406513425;Clients à Haut Potentiel
2680588;2281.442;29;1;360.0;360.0;0.0;3;1002;108;Tranche 26 - 35;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDD;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Hiver;120.0;0.1577949384643572;Clients à Haut Potentiel
2680815;2077.678;36;2;3206.0;1603.0;57.982756057296896;8;1001;116;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS REPUBLIQUE;AFRICA;Stable;Client Ã  potentiel;Automne;400.75;0.7715343763566829;Clients à Haut Potentiel
2681074;5112.5;26;2;20276.6;10138.3;945.9674518713632;14;1000;1;Tranche 26 - 35;Tranche Sup 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;1448.3285714285714;1.983041564792176;Clients à Haut Potentiel
2682078;1601.132;56;5;2630.0;526.0;140.17845768876185;16;1002;125;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Instable;Client faible;Automne;164.375;0.3285175738165248;Clients à Haut Potentiel
2683387;1939.535;56;1;1200.0;1200.0;0.0;3;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Printemps;400.0;0.6187049988785972;Clients à Haut Potentiel
2684956;2224.858;56;2;600.2;300.1;4.214356415871824;9;1002;125;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Widowed;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Printemps;66.6888888888889;0.1348850128862156;Clients à Haut Potentiel
2685949;2234.52;37;2;2928.0;1464.0;0.0;8;1002;62;Tranche 36 - 50;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Printemps;366.0;0.6551742656140916;Clients à Haut Potentiel
2685950;1939.535;56;6;93255.5;15542.583333333334;725.6640924008849;44;1002;62;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Inconnu;Inconnu;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client rÃ©gulier;Hiver;2119.443181818182;8.01356166985042;Clients à Haut Potentiel
2686218;2234.52;45;1;315.0;315.0;0.0;3;1002;62;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Printemps;105.0;0.1409698727243435;Clients à Haut Potentiel
2686384;813.64;32;1;316.0;316.0;0.0;4;1002;125;Tranche 26 - 35;Tranche 700 - 1000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;ÃtÃ©;79.0;0.3883781524998771;Clients à Haut Potentiel
2688338;2234.52;31;2;1710.0;855.0;70.71067811865476;6;1002;62;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Hiver;285.0;0.3826325116803609;Clients à Haut Potentiel
2688914;1201.11;26;2;2500.0;1250.0;42.42640687119285;10;1001;116;Tranche 26 - 35;Tranche 1000 - 1500;Ms;Female;Single;Particulier;ElÃÂ¨ve-Etudiant;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;Printemps;250.0;1.0407040154523732;Clients à Haut Potentiel
2689905;8000.0;46;3;102900.0;34300.0;8795.323094311734;11;2035;107;Tranche 36 - 50;Tranche Sup 3500;Mr;Male;Single;Professional;Actif en CDD;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client Ã  potentiel;ÃtÃ©;9354.545454545454;4.2875;Clients à Haut Potentiel
2690540;2234.52;57;1;4500.0;4500.0;0.0;3;2035;107;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client Ã  potentiel;Automne;1500.0;2.0138553246334783;Clients à Haut Potentiel
2690576;1629.5;35;3;2512.176;837.3919999999999;50.85664956850119;15;2035;107;Tranche 26 - 35;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Automne;167.4784;0.513895059834305;Clients à Haut Potentiel
2691393;1663.015;75;1;2800.0;2800.0;0.0;4;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;700.0;1.6836889625168745;Clients à Haut Potentiel
2691436;1120.0;48;5;3525.0;705.0;18.90899256967436;29;1002;35;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Automne;121.55172413793105;0.6294642857142857;Clients à Haut Potentiel
